EvtN	HitN	TrackID	Energy	DetID	Process	DOI	HP	Phi	Theta	Time
977668	2	1	0	0	4	0	0	0	90	0.347543	
977679	1	1	221.58	0	2	9.32676	0	0	90	0.317212	
977679	2	1	0	0	4	6.39018	0	0	90	0.31946	
977856	1	1	476.438	0	2	3.64277	0	0	90	0.31697	
977856	2	1	0	0	4	10	0	0	90	0.338181	
978114	1	1	61.7915	0	2	8.21321	0	0	90	0.317259	
978114	2	1	0	0	4	2.26329	0	0	90	0.323226	
979081	1	1	127.349	0	2	5.16563	0	0	90	0.31689	
979081	2	1	0	0	4	0	0	0	90	0.333016	
979108	1	1	0	0	4	0	0	0	90	0.317018	
979253	1	1	0	0	4	0	0	0	90	0.317181	
980054	1	1	55.2086	0	2	3.74421	0	0	90	0.317426	
980054	2	1	0	0	4	2.80395	0	0	90	0.338328	
980516	1	1	0	0	4	0	0	0	90	0.415437	
981006	1	1	0	0	4	1.34044	0	0	90	0.317401	
982550	1	1	469.177	0	2	0.871163	0	0	90	0.316903	
982550	2	1	192.823	0	1	3.90687	0	0	90	0.347355	
982740	1	1	0	0	4	0	0	0	90	0.317136	
983236	1	1	0	0	4	8.99103	0	0	90	0.412904	
983730	1	1	32.0704	0	2	4.25335	0	0	90	0.494067	
983730	2	1	0	0	4	0	0	0	90	0.494329	
983819	1	1	0	0	4	0	0	0	90	0.316942	
983837	1	1	0	0	4	0	0	0	90	0.317052	
985147	1	1	0	0	4	0	0	0	90	0.317106	
985286	1	1	0	0	4	4.67267	0	0	90	0.317456	
988762	1	1	0	0	4	0	0	0	90	0.316943	
988901	1	1	221.307	0	1	1.99983	0	0	90	0.449587	
989384	1	1	0	0	4	0	0	0	90	0.317036	
989735	1	1	0	0	4	0	0	0	90	0.317184	
990633	1	1	0	0	4	0	0	0	90	0.31694	
992613	1	1	0	0	4	0	0	0	90	0.317135	
995325	1	1	0	0	3	7.73789	0	0	90	0.317327	
995325	2	1	0	0	4	0	0	0	90	0.324883	
997409	1	1	0	0	4	0	0	0	90	0.31694	
998718	1	1	476.478	0	2	8.21532	0	0	90	0.317154	
998718	2	1	0	0	4	10	0	0	90	0.323112	
998781	1	1	253.916	0	2	7.44063	0	0	90	0.317212	
998781	2	1	0	0	4	0.914642	0	0	90	0.325758	
1000016	1	1	0	0	4	0	0	0	90	0.317164	
1000376	1	1	0	0	4	0	0	0	90	0.316906	
1001526	1	1	0	0	4	1.97338	0	0	90	0.423936	
1002194	1	1	0	0	4	8.95445	0	0	90	0.317316	
1002257	1	1	0	0	4	0	0	0	90	0.31716	
1003306	1	1	0	0	4	0	0	0	90	0.317229	
1004285	1	1	107.363	0	1	9.28597	0	0	90	1.46475	
1005101	1	1	180.549	0	1	6.91937	0	0	90	7.12118	
1006034	1	1	0	0	4	0	0	0	90	0.31698	
1006200	1	1	195.49	0	1	9.98716	0	0	90	0.793941	
1006456	1	1	0	0	4	0	0	0	90	0.317455	
1006538	1	1	0	0	4	0	0	0	90	0.317254	
1007814	1	1	0	0	4	0	0	0	90	0.317185	
1008394	1	1	0	0	4	0	0	0	90	0.317475	
1008749	1	1	117.974	0	2	8.1648	0	0	90	0.317672	
1008749	2	1	0	0	4	0	0	0	90	0.323809	
1008999	1	1	244.469	0	2	3.34706	0	0	90	0.317226	
1008999	2	1	0	0	4	3.00397	0	0	90	0.339442	
1009891	1	1	0	0	4	0	0	0	90	0.316963	
1010661	1	1	0	0	4	0	0	0	90	0.34764	
1011251	1	1	0	0	4	7.38004	0	0	90	0.562412	
1012554	1	1	0	0	4	0	0	0	90	0.317177	
1012966	1	1	0	0	4	0	0	0	90	0.317029	
1013062	1	1	0	0	4	0	0	0	90	0.317038	
1013290	1	1	95.5065	0	2	3.11184	0	0	90	0.317144	
1013290	2	1	148.264	0	2	2.77832	0	0	90	0.340139	
1013290	3	1	0	0	4	0	0	0	90	0.341402	
1014591	1	1	0	0	4	0	0	0	90	0.31694	
1016585	1	1	558.897	0	1	0.632314	0	0	90	0.343623	
1016865	1	1	242.475	0	2	8.2803	0	0	90	0.317052	
1016865	2	1	0	0	4	6.13427	0	0	90	0.322791	
1017416	1	1	0	0	4	3.25988	0	0	90	0.381589	
1017450	1	1	0	0	4	3.04705	0	0	90	0.317353	
1020363	1	1	0	0	4	0	0	0	90	0.31722	
1021649	1	1	419.278	0	2	1.55266	0	0	90	0.317022	
1021649	2	1	0	0	4	2.37998	0	0	90	0.345211	
1022342	1	1	0	0	4	9.57867	0	0	90	0.472263	
1023679	1	1	0	0	4	0.279588	0	0	90	0.317251	
1025213	1	1	0	0	4	7.47432	0	0	90	0.317505	
1025765	1	1	83.2779	0	1	9.15692	0	0	90	0.576717	
1026310	1	1	0	0	4	3.92903	0	0	90	0.421467	
1026547	1	1	439.131	0	2	2.06702	0	0	90	0.317311	
1026547	2	1	0	0	4	7.40869	0	0	90	0.343809	
1026716	1	1	0	0	4	0	0	0	90	0.448424	
1027287	1	1	392.987	0	2	2.84121	0	0	90	0.3173	
1027287	2	1	0	0	4	3.26459	0	0	90	0.34121	
1027952	1	1	43.8763	0	2	7.22761	0	0	90	0.317421	
1027952	2	1	0	0	4	0	0	0	90	0.326684	
1031290	1	1	662	0	1	7.9734	0	0	90	0.317108	
1033351	1	1	151.335	0	2	8.01936	0	0	90	0.317099	
1033351	2	1	0	0	4	0.254358	0	0	90	0.32371	
1034155	1	1	0	0	4	0	0	0	90	0.317088	
1034554	1	1	0	0	4	0.993658	0	0	90	0.321836	
1034642	1	1	0	0	4	2.32892	0	0	90	0.317441	
1035460	1	1	0	0	4	9.67189	0	0	90	0.317321	
1035510	1	1	114.332	0	2	9.65117	0	0	90	0.317021	
1035510	2	1	0	0	4	4.98894	0	0	90	0.318185	
1035959	1	1	150.109	0	1	5.37988	0	0	90	0.413267	
1036952	1	1	0	0	4	0	0	0	90	0.316931	
1037215	1	1	0	0	4	0	0	0	90	0.317035	
1038449	1	1	241.528	0	1	2.895	0	0	90	0.540092	
1042374	1	1	0	0	4	0	0	0	90	0.316896	
1045418	1	1	79.644	0	2	2.47391	0	0	90	0.565264	
1045418	2	1	116.342	0	1	2.33567	0	0	90	0.577392	
1045724	1	1	0	0	4	4.77618	0	0	90	0.317292	
1046537	1	1	195.64	0	1	1.02038	0	0	90	0.545047	
1046661	1	1	0	0	4	0	0	0	90	0.316922	
1047067	1	1	27.4899	0	2	2.94269	0	0	90	0.317173	
1047067	2	1	0	0	4	0	0	0	90	0.340735	
1048003	1	1	66.5806	0	2	9.1863	0	0	90	0.317272	
1048003	2	1	0	0	4	8.34426	0	0	90	0.319989	
1048565	1	1	127.209	0	2	0.898234	0	0	90	0.317324	
1048565	2	1	0	0	4	0	0	0	90	0.347726	
1049630	1	1	0	0	4	0	0	0	90	0.317085	
1049951	1	1	0	0	4	0	0	0	90	0.347535	
1050308	1	1	0	0	4	0	0	0	90	0.31705	
1051421	1	1	0	0	4	0	0	0	90	0.317102	
1052191	1	1	118.644	0	2	2.59914	0	0	90	0.497824	
1052191	2	1	9.53537	0	2	6.1222	0	0	90	0.513004	
1052191	3	1	0	0	3	9.0169	0	0	90	0.525277	
1052191	4	1	0	0	4	10	0	0	90	0.541408	
1052240	1	1	0	0	4	0	0	0	90	0.317292	
1053153	1	1	411.241	0	2	1.87291	0	0	90	0.316992	
1053153	2	1	0	0	4	2.65729	0	0	90	0.34411	
1053197	1	1	0	0	3	7.93871	0	0	90	0.447576	
1053197	2	1	0	0	4	0	0	0	90	0.455878	
1054799	1	1	202.495	0	2	1.6054	0	0	90	0.316943	
1054799	2	1	0	0	4	0	0	0	90	0.34495	
1055695	1	1	10.143	0	2	1.13237	0	0	90	0.921628	
1055695	2	1	149.094	0	1	1.87409	0	0	90	0.929317	
1057064	1	1	0	0	4	8.43312	0	0	90	0.330664	
1057309	1	1	0	0	4	0	0	0	90	0.31726	
1059220	1	1	0	0	4	8.97752	0	0	90	0.317422	
1060703	1	1	662	0	1	0.390344	0	0	90	0.31719	
1061395	1	1	0	0	4	0	0	0	90	0.317237	
1061853	1	1	0	0	4	9.19875	0	0	90	0.317321	
1066026	1	1	0	0	4	0	0	0	90	0.316987	
1067494	1	1	0	0	4	0	0	0	90	0.317012	
1068092	1	1	0	0	4	7.56369	0	0	90	0.317337	
1069823	1	1	12.9537	0	2	5.71464	0	0	90	0.317514	
1069823	2	1	0	0	4	0	0	0	90	0.331836	
1070128	1	1	467.801	0	2	8.82014	0	0	90	0.316934	
1070128	2	1	0	0	4	10	0	0	90	0.320871	
1073489	1	1	0	0	4	9.22233	0	0	90	0.317332	
1073528	1	1	0	0	4	7.81281	0	0	90	0.317399	
1075089	1	1	0	0	3	8.67034	0	0	90	0.317142	
1075089	2	1	0	0	4	0	0	0	90	0.321581	
1075698	1	1	78.8444	0	1	5.58466	0	0	90	0.840349	
1075843	1	1	0	0	4	0	0	0	90	0.317196	
1076495	1	1	0	0	4	0	0	0	90	0.317043	
1078346	1	1	140.917	0	2	2.43472	0	0	90	0.316888	
1078346	2	1	2.14799	0	2	2.03732	0	0	90	0.342124	
1078346	3	1	0	0	4	0	0	0	90	0.343794	
1078796	1	1	0	0	4	0	0	0	90	0.316915	
1078900	1	1	0	0	4	0	0	0	90	0.389071	
1079049	1	1	0	0	4	0	0	0	90	0.316919	
1080587	1	1	0	0	4	0	0	0	90	0.317243	
1082106	1	1	0	0	4	0	0	0	90	0.316928	
1083936	1	1	0	0	4	0	0	0	90	0.317132	
1084391	1	1	0	0	4	0	0	0	90	0.317039	
1084550	1	1	0	0	4	6.79603	0	0	90	0.317477	
1085768	1	1	209.773	0	1	0.799054	0	0	90	0.70111	
1086710	1	1	0	0	4	0	0	0	90	0.316936	
1087007	1	1	0	0	4	0	0	0	90	0.317179	
1087119	1	1	0	0	4	0	0	0	90	0.317099	
1089096	1	1	353.091	0	2	3.69494	0	0	90	0.316924	
1089096	2	1	0	0	4	3.10513	0	0	90	0.337958	
1090894	1	1	0	0	4	8.92938	0	0	90	0.317569	
1091165	1	1	0	0	4	0	0	0	90	0.316914	
1091338	1	1	27.5894	0	2	8.15333	0	0	90	0.317437	
1091338	2	1	9.35043	0	2	6.50526	0	0	90	0.323608	
1091338	3	1	0	0	4	1.79838	0	0	90	0.329321	
1091762	1	1	0	0	4	0	0	0	90	0.317281	
1091967	1	1	335.843	0	2	4.76221	0	0	90	0.317295	
1091967	2	1	326.157	0	1	3.75351	0	0	90	0.334789	
1092256	1	1	662	0	1	6.76305	0	0	90	0.317553	
1092446	1	1	0	0	4	0	0	0	90	0.317107	
1093053	1	1	169.899	0	2	3.29475	0	0	90	0.316994	
1093053	2	1	0	0	4	0	0	0	90	0.339368	
1094271	1	1	0	0	4	0	0	0	90	0.391765	
1095247	1	1	0	0	4	0	0	0	90	0.317206	
1096114	1	1	0	0	4	0	0	0	90	0.399704	
1097571	1	1	415.448	0	2	7.46371	0	0	90	0.317319	
1097571	2	1	0	0	4	8.55588	0	0	90	0.325791	
1097769	1	1	0	0	4	9.02837	0	0	90	0.31739	
1099634	1	1	0	0	4	0	0	0	90	0.317346	
1101789	1	1	250.227	0	2	7.4057	0	0	90	0.317003	
1101789	2	1	0	0	4	5.02966	0	0	90	0.32566	
1101990	1	1	377.028	0	2	3.93152	0	0	90	0.317258	
1101990	2	1	0	0	4	3.69677	0	0	90	0.337524	
1103663	1	1	0	0	4	0	0	0	90	0.31709	
1104250	1	1	0	0	4	0	0	0	90	0.455698	
1105232	1	1	0	0	4	0.297723	0	0	90	0.317507	
1106287	1	1	0	0	4	0	0	0	90	0.317293	
1107012	1	1	52.4859	0	2	8.91579	0	0	90	0.445141	
1107012	2	1	112.118	0	1	7.72165	0	0	90	0.453052	
1108228	1	1	0	0	4	2.82388	0	0	90	0.317333	
1108659	1	1	296.385	0	2	9.45785	0	0	90	0.31699	
1108659	2	1	0	0	4	7.03774	0	0	90	0.318799	
1109509	1	1	283.033	0	2	5.41419	0	0	90	0.316935	
1109509	2	1	0	0	4	3.45487	0	0	90	0.332234	
1110265	1	1	0	0	4	0	0	0	90	0.317059	
1111641	1	1	0	0	4	0	0	0	90	0.316974	
1115065	1	1	0	0	4	9.19134	0	0	90	0.317324	
1115681	1	1	0	0	4	0	0	0	90	0.31705	
1115860	1	1	0	0	3	1.06039	0	0	90	0.317469	
1115860	2	1	0	0	4	0	0	0	90	0.347344	
1116109	1	1	0	0	4	0	0	0	90	0.317098	
1116308	1	1	56.1547	0	2	9.15055	0	0	90	0.486729	
1116308	2	1	101.912	0	1	9.83328	0	0	90	0.494133	
1118288	1	1	0	0	4	0	0	0	90	0.317059	
1118414	1	1	0	0	4	2.11959	0	0	90	0.31738	
1119989	1	1	398.655	0	2	7.31066	0	0	90	0.31695	
1119989	2	1	61.8874	0	2	7.98888	0	0	90	0.325923	
1119989	3	1	0	0	4	10	0	0	90	0.340313	
1122274	1	1	0	0	4	0	0	0	90	0.316987	
1123398	1	1	67.8269	0	2	0.572389	0	0	90	0.317192	
1123398	2	1	0	0	4	0	0	0	90	0.34867	
1124147	1	1	0	0	4	0	0	0	90	0.317154	
1129006	1	1	430.009	0	2	6.90132	0	0	90	0.316948	
1129006	2	1	0	0	4	8.47903	0	0	90	0.327287	
1129469	1	1	459.802	0	2	2.69678	0	0	90	0.317171	
1129469	2	1	202.198	0	1	9.96678	0	0	90	0.341554	
1130951	1	1	0	0	4	0	0	0	90	0.344153	
1131529	1	1	0	0	4	0	0	0	90	0.409346	
1133494	1	1	0	0	4	0	0	0	90	0.316959	
1134308	1	1	0	0	4	0	0	0	90	0.317179	
1134779	1	1	0	0	4	0	0	0	90	0.317136	
1135407	1	1	0	0	4	0	0	0	90	0.31727	
1135927	1	1	0	0	4	0	0	0	90	0.317143	
1137476	1	1	0	0	4	0	0	0	90	0.31742	
1137576	1	1	0	0	4	0	0	0	90	0.317538	
1138202	1	1	119.657	0	2	3.07877	0	0	90	0.31704	
1138202	2	1	0	0	4	0	0	0	90	0.340138	
1138292	1	1	430.062	0	2	2.00093	0	0	90	0.317183	
1138292	2	1	0	0	4	2.62902	0	0	90	0.34389	
1141603	1	1	0	0	4	0	0	0	90	0.316914	
1143139	1	1	0	0	4	0	0	0	90	0.316888	
1143325	1	1	102.322	0	1	7.3144	0	0	90	1.37545	
1144753	1	1	0	0	4	0	0	0	90	0.316978	
1144970	1	1	250.402	0	1	2.08333	0	0	90	0.553003	
1145048	1	1	110.577	0	1	9.94075	0	0	90	2.305	
1145960	1	1	184.607	0	2	6.91097	0	0	90	0.31691	
1145960	2	1	29.4818	0	2	2.33228	0	0	90	0.327214	
1145960	3	1	0	0	4	0.650996	0	0	90	0.348827	
1149062	1	1	0	0	4	0	0	0	90	0.317251	
1151945	1	1	0	0	4	0	0	0	90	0.316941	
1152717	1	1	0	0	4	1.54261	0	0	90	0.317334	
1152786	1	1	0	0	4	0	0	0	90	0.317443	
1154980	1	1	37.2377	0	2	2.07752	0	0	90	0.538322	
1154980	2	1	95.8861	0	1	2.06063	0	0	90	0.543485	
1155148	1	1	0	0	4	9.33259	0	0	90	0.317735	
1157206	1	1	0	0	4	0.705637	0	0	90	0.317371	
1157361	1	1	0	0	4	7.97779	0	0	90	0.317459	
1158378	1	1	662	0	1	1.52226	0	0	90	0.317221	
1162666	1	1	24.0758	0	2	2.94575	0	0	90	0.317324	
1162666	2	1	0	0	4	0	0	0	90	0.340887	
1164086	1	1	0	0	4	0	0	0	90	0.316984	
1164434	1	1	662	0	1	6.93213	0	0	90	0.317036	
1165588	1	1	0	0	4	0	0	0	90	0.31705	
1167411	1	1	0	0	4	0	0	0	90	0.316959	
1167444	1	1	0	0	4	0	0	0	90	0.317071	
1170023	1	1	457.263	0	2	9.19269	0	0	90	0.317592	
1170023	2	1	0	0	4	10	0	0	90	0.320291	
1170080	1	1	149.809	0	2	4.18	0	0	90	0.317255	
1170080	2	1	0	0	4	0	0	0	90	0.336691	
1170367	1	1	0	0	4	6.67625	0	0	90	0.31732	
1171541	1	1	43.3363	0	2	3.58982	0	0	90	0.408811	
1171541	2	1	0	0	4	0	0	0	90	0.421604	
1175206	1	1	0	0	4	3.87499	0	0	90	0.317301	
1176771	1	1	157.185	0	2	9.54195	0	0	90	0.317036	
1176771	2	1	317.909	0	2	7.43291	0	0	90	0.318564	
1176771	3	1	186.906	0	1	8.42708	0	0	90	0.327871	
1177482	1	1	164.106	0	1	6.96456	0	0	90	0.770729	
1177954	1	1	165.444	0	2	9.95138	0	0	90	0.317052	
1177954	2	1	0	0	4	1.09264	0	0	90	0.317214	
1178217	1	1	0	0	4	0	0	0	90	0.317092	
1180619	1	1	0	0	4	0	0	0	90	0.317359	
1181768	1	1	256.63	0	1	6.23845	0	0	90	0.341429	
1182269	1	1	0	0	4	0	0	0	90	0.317086	
1182279	1	1	0	0	4	0	0	0	90	0.317257	
1182704	1	1	662	0	1	8.5679	0	0	90	0.317201	
1182981	1	1	0	0	4	0	0	0	90	0.317094	
1183329	1	1	0	0	4	0	0	0	90	0.317056	
1183562	1	1	0	0	4	0.723716	0	0	90	0.317394	
1183630	1	1	0	0	4	0	0	0	90	0.317196	
1183700	1	1	0	0	4	8.12054	0	0	90	0.317437	
1183844	1	1	0	0	4	0	0	0	90	0.486184	
1184442	1	1	0	0	4	0	0	0	90	0.425475	
1185318	1	1	1.68279	0	2	8.56277	0	0	90	0.317098	
1185318	2	1	0	0	4	0	0	0	90	0.321895	
1185769	1	1	0	0	4	0	0	0	90	0.317108	
1185816	1	1	134.923	0	2	1.22739	0	0	90	0.317128	
1185816	2	1	0	0	4	0	0	0	90	0.346413	
1186140	1	1	467.144	0	2	4.53662	0	0	90	0.317583	
1186140	2	1	194.856	0	1	9.77209	0	0	90	0.335847	
1186702	1	1	0	0	4	3.69579	0	0	90	0.317416	
1186857	1	1	0	0	4	0	0	0	90	0.317119	
1187410	1	1	0	0	4	0	0	0	90	0.317297	
1188033	1	1	450.464	0	2	6.92993	0	0	90	0.317229	
1188033	2	1	0	0	4	10	0	0	90	0.327481	
1190420	1	1	0	0	4	8.61824	0	0	90	0.34785	
1190983	1	1	226.386	0	2	2.40988	0	0	90	0.317096	
1190983	2	1	0	0	4	0	0	0	90	0.342431	
1191557	1	1	0	0	4	0	0	0	90	0.316966	
1192282	1	1	0	0	4	1.07009	0	0	90	0.317254	
1193691	1	1	0	0	4	0	0	0	90	0.31709	
1193976	1	1	0	0	4	0	0	0	90	0.317108	
1194611	1	1	288.638	0	2	5.94485	0	0	90	0.317133	
1194611	2	1	0	0	4	4.32768	0	0	90	0.33067	
1195711	1	1	0	0	4	0	0	0	90	0.317166	
1197734	1	1	0	0	4	0	0	0	90	0.316937	
1198847	1	1	250.468	0	2	2.50198	0	0	90	0.317023	
1198847	2	1	0	0	4	0	0	0	90	0.342045	
1199210	1	1	0	0	4	7.37119	0	0	90	0.317305	
1199598	1	1	0	0	4	1.75945	0	0	90	0.3174	
1199884	1	1	222.3	0	2	3.37579	0	0	90	0.317341	
1199884	2	1	0	0	4	0	0	0	90	0.339469	
1200810	1	1	0	0	4	0	0	0	90	0.317054	
1201971	1	1	0	0	4	0	0	0	90	0.317402	
1202938	1	1	136.009	0	1	1.48323	0	0	90	0.57352	
1205196	1	1	291.891	0	2	1.16584	0	0	90	0.317316	
1205196	2	1	185.491	0	2	0.378579	0	0	90	0.346823	
1205196	3	1	0	0	4	2.05955	0	0	90	0.352847	
1205611	1	1	0	0	4	1.12806	0	0	90	0.52052	
1206902	1	1	51.8027	0	2	0.222806	0	0	90	0.317157	
1206902	2	1	0	0	4	0	0	0	90	0.349798	
1207245	1	1	287.807	0	2	3.26486	0	0	90	0.317051	
1207245	2	1	196.646	0	2	1.98579	0	0	90	0.339529	
1207245	3	1	177.548	0	1	4.74232	0	0	90	0.349917	
1207527	1	1	300.822	0	2	5.32843	0	0	90	0.317246	
1207527	2	1	0	0	4	4.82513	0	0	90	0.332846	
1207807	1	1	0	0	4	0	0	0	90	0.316939	
1208010	1	1	0	0	4	0	0	0	90	0.317077	
1208569	1	1	0	0	4	10	0	0	90	0.610305	
1208923	1	1	0	0	4	8.17763	0	0	90	0.317375	
1209241	1	1	0	0	4	0	0	0	90	0.317096	
1209304	1	1	0	0	4	9.57208	0	0	90	0.317355	
1210474	1	1	0	0	4	8.82011	0	0	90	0.402474	
1211042	1	1	0	0	4	0	0	0	90	0.317013	
1211042	2	1	205.055	0	1	2.28357	0	0	90	0.378027	
1211140	1	1	0	0	4	0	0	0	90	0.316981	
1211439	1	1	0	0	4	7.47467	0	0	90	0.317303	
1212835	1	1	0	0	4	0	0	0	90	0.572201	
1212924	1	1	126.716	0	1	8.70141	0	0	90	0.70976	
1213036	1	1	333.842	0	2	6.56796	0	0	90	0.317307	
1213036	2	1	328.158	0	1	6.39618	0	0	90	0.328771	
1214930	1	1	0	0	4	5.86014	0	0	90	0.317578	
1215515	1	1	208.594	0	2	6.53368	0	0	90	0.329639	
1215515	2	1	0	0	4	5.10895	0	0	90	0.34143	
1216568	1	1	0	0	4	0.380889	0	0	90	0.317408	
1216906	1	1	152.956	0	2	7.03123	0	0	90	0.31742	
1216906	2	1	0	0	4	5.99534	0	0	90	0.327339	
1218693	1	1	0	0	3	8.90797	0	0	90	0.317117	
1218693	2	1	0	0	4	0	0	0	90	0.320762	
1218974	1	1	303.791	0	1	7.56134	0	0	90	0.429147	
1220343	1	1	117.02	0	2	7.81863	0	0	90	0.317409	
1220343	2	1	0	0	4	6.16758	0	0	90	0.324697	
1220784	1	1	46.9468	0	2	3.83113	0	0	90	0.371669	
1220784	2	1	0	0	4	0	0	0	90	0.394214	
1221698	1	1	0	0	4	0	0	0	90	0.31729	
1222387	1	1	359.489	0	2	8.82208	0	0	90	0.317234	
1222387	2	1	44.8279	0	2	8.47711	0	0	90	0.321167	
1222387	3	1	0	0	4	5.05129	0	0	90	0.330179	
1223051	1	1	0	0	4	0	0	0	90	0.45739	
1223305	1	1	0	0	4	0	0	0	90	0.317183	
1225017	1	1	0	0	4	0	0	0	90	0.48779	
1225399	1	1	25.3713	0	2	6.65857	0	0	90	0.317449	
1225399	2	1	0	0	4	6.22733	0	0	90	0.328614	
1229060	1	1	0	0	4	0	0	0	90	0.316978	
1229828	1	1	0	0	4	0	0	0	90	0.317177	
1229835	1	1	115.25	0	2	5.29399	0	0	90	0.317449	
1229835	2	1	0	0	4	4.99539	0	0	90	0.333174	
1230420	1	1	0	0	4	6.34322	0	0	90	0.317425	
1230739	1	1	0	0	4	8.99807	0	0	90	0.413598	
1232667	1	1	399.279	0	2	2.50484	0	0	90	0.31747	
1232667	2	1	0	0	4	2.58147	0	0	90	0.342517	
1232973	1	1	438.245	0	2	2.5886	0	0	90	0.316936	
1232973	2	1	20.5872	0	2	3.8047	0	0	90	0.341662	
1232973	3	1	203.168	0	1	9.97916	0	0	90	0.349711	
1233766	1	1	0	0	4	0	0	0	90	0.328545	
1234159	1	1	423.364	0	2	4.25804	0	0	90	0.317177	
1234159	2	1	0	0	4	5.76179	0	0	90	0.336347	
1237949	1	1	662	0	1	9.20775	0	0	90	0.316926	
1238818	1	1	0	0	4	0	0	0	90	0.430323	
1239376	1	1	0	0	4	0	0	0	90	0.317123	
1239935	1	1	40.5276	0	2	2.97299	0	0	90	0.765686	
1239935	2	1	0	0	4	0	0	0	90	0.780483	
1240601	1	1	0	0	4	0	0	0	90	0.317295	
1240867	1	1	0	0	4	8.83298	0	0	90	0.317394	
1241143	1	1	212.653	0	1	1.15714	0	0	90	0.63886	
1241413	1	1	0	0	4	0	0	0	90	0.316946	
1245220	1	1	0	0	4	5.05844	0	0	90	0.31761	
1246029	1	1	0	0	4	0	0	0	90	0.316994	
1246159	1	1	350.364	0	2	8.24602	0	0	90	0.317268	
1246159	2	1	0	0	4	7.01896	0	0	90	0.323126	
1249831	1	1	662	0	1	7.83718	0	0	90	0.317432	
1250449	1	1	313.87	0	1	2.04514	0	0	90	0.418357	
1250457	1	1	0	0	4	8.64191	0	0	90	0.317344	
1250792	1	1	0	0	4	9.23651	0	0	90	0.483015	
1252222	1	1	0	0	4	0	0	0	90	0.427263	
1252285	1	1	0	0	4	0	0	0	90	0.31717	
1253567	1	1	68.7724	0	2	5.93389	0	0	90	0.561743	
1253567	2	1	41.5884	0	2	5.5173	0	0	90	0.586737	
1253567	3	1	85.5345	0	1	5.82513	0	0	90	0.589142	
1253802	1	1	193.101	0	1	3.7116	0	0	90	0.86792	
1254316	1	1	0	0	4	0	0	0	90	0.317127	
1257315	1	1	21.4542	0	2	8.51542	0	0	90	0.317025	
1257315	2	1	421.91	0	2	5.27915	0	0	90	0.32198	
1257315	3	1	34.4422	0	2	6.67442	0	0	90	0.333139	
1257315	4	1	184.194	0	1	5.1495	0	0	90	0.346542	
1258564	1	1	220.118	0	2	2.62091	0	0	90	0.317465	
1258564	2	1	0	0	4	2.53331	0	0	90	0.342124	
1260687	1	1	0	0	4	0	0	0	90	0.316923	
1261141	1	1	662	0	1	9.40281	0	0	90	0.317153	
1261963	1	1	0	0	4	0	0	0	90	0.317145	
1263176	1	1	237.632	0	2	8.35111	0	0	90	0.317171	
1263176	2	1	107.959	0	2	7.43026	0	0	90	0.322676	
1263176	3	1	0	0	4	4.17612	0	0	90	0.328429	
1263286	1	1	0	0	4	1.25595	0	0	90	0.317305	
1265299	1	1	98.9759	0	2	7.43019	0	0	90	0.317146	
1265299	2	1	42.3234	0	2	1.55621	0	0	90	0.325725	
1265299	3	1	0	0	4	0	0	0	90	0.348046	
1266878	1	1	0	0	3	7.96593	0	0	90	1.11318	
1266878	2	1	0	0	4	8.32551	0	0	90	1.11492	
1268593	1	1	0	0	3	6.73681	0	0	90	0.324057	
1268593	2	1	0	0	4	0	0	0	90	0.335184	
1270121	1	1	0	0	4	0	0	0	90	0.317246	
1273153	1	1	0	0	4	0	0	0	90	0.317074	
1273894	1	1	0	0	4	6.47973	0	0	90	0.317328	
1274817	1	1	259.884	0	1	7.27049	0	0	90	0.489407	
1278232	1	1	209.776	0	2	6.7555	0	0	90	0.316886	
1278232	2	1	0	0	4	2.21132	0	0	90	0.327709	
1279627	1	1	340.802	0	2	0.638035	0	0	90	0.317001	
1279627	2	1	0	0	4	0	0	0	90	0.34824	
1280545	1	1	0	0	4	0	0	0	90	0.31692	
1281280	1	1	0	0	4	0	0	0	90	0.317171	
1281395	1	1	0	0	4	0	0	0	90	0.317236	
1281546	1	1	0	0	4	0	0	0	90	0.336034	
1282565	1	1	0	0	4	0	0	0	90	0.317058	
1283409	1	1	0	0	4	0	0	0	90	0.317338	
1284163	1	1	0	0	4	0	0	0	90	0.317312	
1285451	1	1	345.163	0	2	9.86976	0	0	90	0.317205	
1285451	2	1	0	0	4	8.5261	0	0	90	0.317639	
1286891	1	1	193.328	0	1	2.01864	0	0	90	1.32101	
1287789	1	1	0	0	4	3.34853	0	0	90	0.317295	
1288600	1	1	75.0131	0	2	9.63973	0	0	90	0.31693	
1288600	2	1	0	0	4	0	0	0	90	0.318132	
1290587	1	1	0	0	4	0	0	0	90	0.317161	
1294645	1	1	0	0	4	0	0	0	90	0.317029	
1294806	1	1	0	0	4	0	0	0	90	0.317192	
1294974	1	1	0	0	4	3.98669	0	0	90	0.317581	
1295719	1	1	0	0	4	0	0	0	90	0.377762	
1299786	1	1	0	0	4	0	0	0	90	0.317364	
1300154	1	1	0	0	4	0	0	0	90	0.317183	
1300872	1	1	394.141	0	2	0.73655	0	0	90	0.317194	
1300872	2	1	0	0	4	1.28429	0	0	90	0.348114	
1300940	1	1	0	0	4	0	0	0	90	0.316888	
1301685	1	1	0	0	4	0	0	0	90	0.317226	
1302403	1	1	26.8217	0	2	1.35608	0	0	90	0.556628	
1302403	2	1	0	0	4	2.10806	0	0	90	0.558957	
