EvtN	HitN	TrackID	Energy	DetID	Process	DOI	HP	Time
26704	3	1	209.196	46	2	9	912	3.11787	
26704	4	1	173.422	46	1	9	912	3.12831	
26705	1	1	30.2465	63	2	6	912	3.14981	
26705	2	1	154.87	63	2	4	912	3.17466	
26705	3	1	0	63	4	2	912	3.18484	
26706	1	1	0	25	4	10	912	3.23962	
26710	1	1	0	46	4	1	912	3.12573	
26710	2	1	16.9241	101	2	2	912	3.53767	
26710	3	1	295.582	101	2	3	912	3.54304	
26710	4	1	0	101	4	2	912	3.54786	
26718	1	1	0	25	4	10	912	3.23646	
26720	1	1	0	10	4	7	912	3.25681	
26720	2	1	0	22	4	10	912	3.3754	
26724	1	1	0	12	4	1	912	3.16765	
26729	1	1	0	35	4	10	912	3.43911	
26733	1	1	0	91	4	1	912	3.09195	
26740	1	1	0	30	4	8	912	3.13976	
26740	2	1	0	52	4	1	912	3.47476	
26741	1	1	439.685	88	2	9	912	3.12751	
26741	2	1	0	88	4	10	912	3.13197	
26744	1	1	0	55	4	8	912	3.50366	
26750	1	1	0	88	4	1	912	3.13994	
26753	1	1	0	157	4	1	912	3.21763	
26753	2	1	0	192	4	3	912	3.40834	
26753	3	1	0	189	4	10	912	3.45893	
26754	1	1	0	27	4	1	912	3.11237	
26754	2	1	0	80	4	1	912	3.51359	
26766	1	1	0	43	4	5	912	3.10127	
26766	2	1	662	104	1	6	912	3.52885	
26768	1	1	0	155	4	1	912	3.21967	
26771	1	1	0	44	4	1	912	3.1102	
26776	1	1	64.0467	136	2	2	912	3.19955	
26776	2	1	0	136	4	2	912	3.22203	
26778	1	1	0	117	4	3	912	3.16933	
26778	2	1	0	145	4	2	912	3.43952	
26781	1	1	0	110	4	5	912	3.2577	
26781	2	1	0	133	4	3	912	3.32412	
26781	3	1	0	132	4	5	912	3.38985	
26783	1	1	0	118	4	5	912	3.21348	
26783	2	1	0	143	4	1	912	3.2912	
26783	3	1	0	144	4	3	912	3.34909	
26790	1	1	0	91	4	1	912	3.0955	
26794	1	1	0	106	4	10	912	3.46827	
26797	1	1	0	65	4	1	912	3.09299	
26797	2	1	72.2095	128	2	10	912	3.5401	
26797	3	1	0	128	4	10	912	3.57469	
26801	1	1	352.606	118	2	6	912	3.20821	
26801	2	1	0	118	4	5	912	3.24778	
26802	1	1	0	35	4	3	912	3.44606	
26804	1	1	0	121	4	9	912	3.41084	
26805	1	1	0	92	4	1	912	3.12247	
26807	1	1	0	68	4	1	912	3.1192	
26808	1	1	295.903	138	2	2	912	3.16017	
26808	2	1	0	138	4	4	912	3.18792	
26809	1	1	447.523	55	2	10	912	3.48035	
26809	2	1	0	55	4	10	912	3.51354	
26814	1	1	0	104	4	6	912	3.5465	
26816	1	1	0	189	4	2	912	3.4664	
26817	1	1	0	166	4	3	912	3.51794	
26821	1	1	0	144	4	9	912	3.36473	
26836	1	1	0	108	4	3	912	3.37157	
26840	1	1	87.1694	160	2	6	912	3.36811	
26840	2	1	0	160	4	6	912	3.40392	
26840	3	1	0	162	4	10	912	3.5133	
26844	1	1	0	166	4	7	912	3.52166	
26845	1	1	0	46	4	1	912	3.10651	
26851	1	1	0	147	4	10	912	3.54572	
26856	1	1	0	126	4	10	912	3.55881	
26862	1	1	0	15	4	2	912	3.15675	
26865	1	1	0	163	4	10	912	3.52375	
26867	1	1	0	180	4	3	912	3.50527	
26868	1	1	0	61	4	1	912	3.25658	
26869	1	1	118.894	61	2	10	912	3.27352	
26869	2	1	0	61	4	8	912	3.27371	
26869	3	1	0	60	4	1	912	3.31817	
26871	1	1	0	15	4	2	912	3.17831	
26871	2	1	0	52	4	2	912	3.47144	
26880	1	1	456.297	157	2	5	912	3.21698	
26880	2	1	0	157	4	6	912	3.21865	
26881	1	1	0	43	4	8	912	3.1041	
26881	2	1	184.459	104	2	2	912	3.53208	
26881	3	1	0	104	4	10	912	3.53238	
26882	1	1	0	44	4	1	912	3.08415	
26882	2	1	0	103	4	1	912	3.55263	
26885	1	1	0	106	4	10	912	3.46953	
26889	1	1	41.929	12	2	8	912	3.16628	
26889	2	1	0	12	4	7	912	3.18134	
26890	1	1	0	114	4	1	912	3.12062	
26893	1	1	0	118	4	4	912	3.21882	
26893	2	1	0	145	4	9	912	3.45276	
26898	1	1	0	25	4	4	912	3.21409	
26898	2	1	0	24	4	1	912	3.27156	
26901	1	1	78.8938	41	2	1	912	3.23356	
26901	2	1	0	41	4	1	912	3.23899	
26901	3	1	0	128	4	3	912	3.57753	
26905	1	1	0	114	4	8	912	3.12861	
26905	2	1	0	180	4	10	912	3.49109	
26910	1	1	0	27	4	1	912	3.13606	
26919	1	1	0	78	4	10	912	3.52513	
26921	1	1	249.286	15	2	1	912	3.16936	
26921	2	1	0	15	4	3	912	3.18867	
26922	1	1	0	88	4	10	912	3.14644	
26928	1	1	428.117	108	2	10	912	3.36118	
26928	2	1	13.359	108	2	10	912	3.39361	
26928	3	1	0	108	4	9	912	3.39706	
26929	1	1	0	117	4	6	912	3.1764	
26929	2	1	0	145	4	4	912	3.42159	
26935	1	1	0	164	4	10	912	3.53108	
26936	1	1	456.934	27	2	1	912	3.12695	
26936	2	1	205.066	27	1	3	912	3.14031	
26942	1	1	63.7492	99	2	7	912	3.48886	
26942	2	1	0	99	4	10	912	3.48895	
26946	1	1	0	133	4	10	912	3.32595	
26948	1	1	0	163	4	3	912	3.52293	
26950	1	1	0	43	4	8	912	3.10263	
26950	2	1	0	104	4	10	912	3.52701	
26952	1	1	269.206	160	2	10	912	3.37184	
26952	2	1	0	160	4	8	912	3.3743	
26952	3	1	0	189	4	10	912	3.57142	
26953	1	1	107.037	138	2	4	912	3.15469	
26953	2	1	0	138	4	4	912	3.18928	
26953	3	1	159.611	172	2	10	912	3.28671	
26953	4	1	0	172	4	10	912	3.31502	
26954	1	1	0	147	4	5	912	3.54687	
26957	1	1	0	41	4	9	912	3.24116	
26958	1	1	282.416	27	2	2	912	3.12115	
26958	2	1	0	27	4	2	912	3.15444	
26958	3	1	0	12	4	6	912	3.18092	
26969	1	1	0	67	3	3	912	3.08166	
26969	2	1	0	67	4	1	912	3.10798	
26972	1	1	0	10	4	10	912	3.28511	
26978	1	1	449.182	70	2	9	912	3.18674	
26978	2	1	0	70	4	10	912	3.19273	
26979	1	1	0	15	4	1	912	3.17007	
26980	1	1	0	79	4	4	912	3.53037	
26981	1	1	0	46	4	1	912	3.10256	
26981	2	1	227.804	101	2	6	912	3.54734	
26981	3	1	0	101	4	6	912	3.55108	
26983	1	1	0	65	4	1	912	3.09262	
26983	2	1	0	128	4	10	912	3.54007	
26984	1	1	0	163	4	10	912	3.52083	
26988	1	1	0	18	4	3	912	3.34087	
26994	1	1	0	133	4	10	912	3.33083	
26995	1	1	414.373	108	2	4	912	3.35498	
26995	2	1	0	108	4	1	912	3.37766	
26995	3	1	0	172	3	1	912	3.67276	
26995	4	1	0	172	4	10	912	3.67391	
26999	1	1	0	108	4	9	912	3.38434	
27005	1	1	0	84	4	10	912	3.3569	
27009	1	1	0	3	4	1	912	3.19855	
27015	1	1	0	43	4	1	912	3.11879	
27017	1	1	0	164	4	10	912	3.54065	
27018	1	1	0	157	4	7	912	3.21729	
27022	1	1	0	15	4	5	912	3.1626	
27022	2	1	0	52	4	6	912	3.4624	
27023	1	1	0	60	4	3	912	3.30482	
27024	1	1	0	95	4	3	912	3.24058	
27025	1	1	0	178	4	10	912	3.48637	
27027	1	1	0	163	4	4	912	3.52616	
27029	1	1	0	129	4	10	912	3.53073	
27031	1	1	363.799	3	2	3	912	3.19809	
27031	2	1	148.518	3	2	1	912	3.2196	
27031	3	1	149.683	3	1	3	912	3.23213	
27033	1	1	0	44	4	1	912	3.08894	
27035	1	1	662	128	1	10	912	3.56659	
27037	1	1	0	136	4	10	912	3.20708	
27037	2	1	0	168	4	10	912	3.42959	
27040	1	1	0	166	4	6	912	3.5241	
27044	1	1	0	61	4	10	912	3.26222	
27044	2	1	0	60	4	8	912	3.30918	
27048	1	1	662	182	1	6	912	3.43769	
27054	1	1	0	55	4	1	912	3.50123	
27055	1	1	0	133	4	6	912	3.33265	
27059	1	1	0	68	4	1	912	3.12458	
27061	1	1	0	101	4	10	912	3.55879	
27063	1	1	0	108	4	7	912	3.37183	
27065	1	1	0	160	4	10	912	3.36666	
27069	1	1	0	178	4	9	912	3.5026	
27070	1	1	316.295	67	2	7	912	3.08056	
27070	2	1	0	67	4	5	912	3.09398	
27070	3	1	0	114	4	7	912	3.20156	
27071	1	1	0	172	4	7	912	3.27202	
27071	2	1	287.027	185	2	7	912	3.3359	
27071	3	1	0	185	4	5	912	3.36473	
27075	1	1	0	27	4	10	912	3.13182	
27075	2	1	0	80	4	10	912	3.52271	
27077	1	1	662	191	1	1	912	3.39117	
27078	1	1	0	114	4	10	912	3.12536	
27078	2	1	25.6921	180	2	1	912	3.49499	
27078	3	1	419.103	180	2	8	912	3.49929	
27078	4	1	217.205	180	1	6	912	3.52502	
27080	1	1	0	129	4	10	912	3.52174	
27085	1	1	0	164	4	10	912	3.52879	
27086	1	1	0	60	4	9	912	3.30884	
27091	1	1	0	128	4	10	912	3.55893	
27108	1	1	0	3	4	1	912	3.20353	
27108	2	1	0	37	4	5	912	3.43776	
27112	1	1	181.452	133	2	9	912	3.32604	
27112	2	1	0	133	4	10	912	3.33052	
27114	1	1	0	182	4	10	912	3.47449	
27116	1	1	0	188	4	3	912	3.39823	
27117	1	1	384.985	61	2	2	912	3.25394	
27117	2	1	277.015	61	1	6	912	3.26621	
27122	1	1	464.929	48	2	3	912	3.24693	
27122	2	1	0	48	4	2	912	3.24833	
27122	3	1	0	46	4	9	912	3.41012	
27123	1	1	0	95	4	9	912	3.25535	
27129	1	1	0	10	4	1	912	3.2612	
27129	2	1	0	22	4	2	912	3.38636	
27130	1	1	0	30	4	1	912	3.14997	
27135	1	1	0	60	4	3	912	3.30518	
27137	1	1	0	136	4	4	912	3.19463	
27137	2	1	0	168	4	3	912	3.4295	
27142	1	1	275.017	163	2	8	912	3.5366	
27142	2	1	229.371	163	2	9	912	3.53839	
27142	3	1	157.612	163	1	8	912	3.54438	
27154	1	1	0	35	4	4	912	3.43847	
27155	1	1	0	172	4	3	912	3.27382	
27155	2	1	7.42888	185	2	3	912	3.33382	
27155	3	1	0	185	4	3	912	3.34366	
27155	4	1	0	191	4	6	912	3.39412	
27156	1	1	0	74	4	7	912	3.41837	
27157	1	1	199.611	25	2	9	912	3.21362	
27157	2	1	0	25	4	10	912	3.22374	
27163	1	1	0	55	4	10	912	3.48982	
27164	1	1	0	114	4	5	912	3.12324	
27164	2	1	0	180	4	5	912	3.49921	
27171	1	1	0	127	4	10	912	3.55462	
27172	1	1	0	127	4	6	912	3.55797	
27173	1	1	0	48	4	1	912	3.25489	
27173	2	1	370.151	50	2	3	912	3.37511	
27173	3	1	0	50	4	4	912	3.40438	
27173	4	1	0	74	4	8	912	3.44589	
27175	1	1	79.7948	118	2	6	912	3.20879	
27175	2	1	101.066	118	2	4	912	3.22547	
27175	3	1	312.004	118	2	4	912	3.2345	
27175	4	1	169.136	118	1	4	912	3.23949	
27176	1	1	247.69	171	2	10	912	3.27056	
27176	2	1	0	171	4	10	912	3.28819	
27177	1	1	0	191	4	10	912	3.40104	
27179	1	1	0	21	4	8	912	3.37755	
27188	1	1	0	60	4	8	912	3.30254	
27197	1	1	7.10842	55	2	6	912	3.48583	
27197	2	1	0	55	4	10	912	3.49205	
27198	1	1	0	61	4	7	912	3.24889	
27202	1	1	0	138	4	9	912	3.17257	
27207	1	1	158.837	118	2	1	912	3.21837	
27207	2	1	0	118	4	1	912	3.24992	
27207	3	1	0	188	4	10	912	3.47626	
27208	1	1	0	191	4	3	912	3.40114	
27211	1	1	0	18	4	5	912	3.34087	
27217	1	1	449.879	68	2	10	912	3.09764	
27217	2	1	0	68	4	10	912	3.10002	
27218	1	1	0	166	4	10	912	3.52009	
27219	1	1	0	173	4	4	912	3.30436	
27219	2	1	437.602	192	2	8	912	3.40207	
27219	3	1	224.398	192	1	8	912	3.41239	
27222	1	1	0	43	4	8	912	3.0975	
27227	1	1	0	117	4	8	912	3.17508	
27229	1	1	0	173	4	5	912	3.30654	
27229	2	1	0	192	4	10	912	3.40344	
27230	1	1	378.323	61	2	1	912	3.25303	
27230	2	1	283.677	61	1	1	912	3.26786	
27231	1	1	0	147	4	10	912	3.57097	
27235	1	1	0	12	4	8	912	3.16347	
27238	1	1	0	35	4	10	912	3.43662	
27241	1	1	0	48	4	1	912	3.24877	
27241	2	1	0	50	4	3	912	3.37884	
27248	1	1	0	189	4	7	912	3.44758	
27249	1	1	0	44	4	2	912	3.08951	
27249	2	1	0	103	4	10	912	3.54461	
27251	1	1	0	185	4	1	912	3.36605	
27251	2	1	0	191	4	6	912	3.3922	
27256	1	1	0	104	4	10	912	3.54835	
27257	1	1	0	15	4	10	912	3.18144	
27263	1	1	0	92	4	1	912	3.13133	
27263	2	1	222.788	147	2	10	912	3.54956	
27263	3	1	0	147	4	10	912	3.56978	
27264	1	1	0	46	4	1	912	3.10277	
27266	1	1	279.98	63	2	4	912	3.16286	
27266	2	1	0	63	4	4	912	3.16351	
27266	3	1	382.02	171	1	10	912	3.41765	
27267	1	1	0	25	4	1	912	3.21411	
27275	1	1	0	95	4	6	912	3.24835	
27277	1	1	111.586	65	2	9	912	3.09346	
27277	2	1	0	65	4	1	912	3.09882	
27279	1	1	0	46	4	1	912	3.13166	
27279	2	1	0	101	4	10	912	3.53516	
27283	1	1	0	60	4	9	912	3.30883	
27289	1	1	0	70	4	1	912	3.2008	
27289	2	1	144.609	99	2	5	912	3.47007	
27289	3	1	0	99	4	8	912	3.48288	
27291	1	1	0	84	4	7	912	3.33744	
27292	1	1	0	30	4	1	912	3.13735	
27294	1	1	0	121	4	2	912	3.41134	
27296	1	1	0	61	4	4	912	3.27493	
27296	2	1	457.86	60	2	3	912	3.30699	
27296	3	1	204.14	60	1	4	912	3.32533	
27300	1	1	216.239	60	2	3	912	3.30373	
27300	2	1	0	60	4	7	912	3.31711	
27301	1	1	0	27	4	7	912	3.12947	
27301	2	1	0	80	4	10	912	3.50928	
27311	1	1	470.454	30	2	1	912	3.13288	
27311	2	1	191.546	30	1	2	912	3.15362	
27312	1	1	0	48	4	9	912	3.26053	
27314	1	1	0	44	4	1	912	3.08487	
27314	2	1	0	103	4	3	912	3.55079	
27315	1	1	334.854	163	2	6	912	3.52862	
27315	2	1	57.8333	163	2	6	912	3.53868	
27315	3	1	98.6904	163	2	5	912	3.54307	
27315	4	1	0	163	4	1	912	3.551	
27316	1	1	0	61	4	6	912	3.25807	
27316	2	1	0	60	4	5	912	3.30964	
27317	1	1	0	157	4	9	912	3.22923	
27317	2	1	180.019	173	2	5	912	3.27602	
27317	3	1	0	173	4	3	912	3.30475	
27317	4	1	0	166	4	3	912	3.59726	
27319	1	1	0	36	4	3	912	3.44948	
27330	1	1	0	189	4	3	912	3.46279	
27331	1	1	0	41	4	1	912	3.2409	
27335	1	1	0	160	4	5	912	3.36697	
27335	2	1	0	145	4	10	912	3.4303	
27337	1	1	0	118	4	8	912	3.21764	
27337	2	1	0	143	4	3	912	3.29332	
27337	3	1	0	144	4	3	912	3.35358	
27339	1	1	0	157	4	1	912	3.22301	
27344	1	1	0	104	4	10	912	3.53227	
27352	1	1	405.674	46	2	6	912	3.10946	
27352	2	1	59.1066	46	2	6	912	3.11647	
27352	3	1	0	46	4	6	912	3.11852	
27360	1	1	141.521	189	2	8	912	3.44859	
27360	2	1	0	189	4	8	912	3.48344	
27363	1	1	0	35	4	10	912	3.44199	
27378	1	1	146.952	106	2	9	912	3.46678	
27378	2	1	111.484	106	2	10	912	3.46767	
27378	3	1	0	106	4	10	912	3.51006	
27382	1	1	0	3	4	9	912	3.211	
27382	2	1	0	8	4	2	912	3.31622	
27382	3	1	0	21	4	6	912	3.37636	
27386	1	1	0	30	4	2	912	3.12627	
27390	1	1	0	23	4	6	912	3.35167	
27396	1	1	0	67	4	1	912	3.08255	
27397	1	1	0	52	4	10	912	3.46598	
27398	1	1	0	110	4	1	912	3.25795	
27398	2	1	266.685	132	2	2	912	3.38611	
27398	3	1	0	132	4	2	912	3.39872	
27403	1	1	0	127	4	10	912	3.55699	
27406	1	1	262.262	68	2	3	912	3.09536	
27406	2	1	0	68	4	1	912	3.12412	
27406	3	1	0	10	4	1	912	3.44398	
27410	1	1	0	44	4	1	912	3.11785	
27411	1	1	0	8	4	7	912	3.3174	
27411	2	1	0	21	4	10	912	3.38224	
27412	1	1	0	187	4	10	912	3.34118	
27417	1	1	0	12	4	1	912	3.16027	
27418	1	1	0	34	4	10	912	3.36213	
27422	1	1	0	147	4	10	912	3.54348	
27423	1	1	0	10	4	7	912	3.25559	
27423	2	1	315.11	22	2	10	912	3.37677	
27423	3	1	0	22	4	7	912	3.40558	
27427	1	1	0	110	4	1	912	3.26594	
27427	2	1	0	132	4	3	912	3.40429	
27429	1	1	0	121	4	4	912	3.41929	
27432	1	1	0	63	4	1	912	3.16302	
27435	1	1	126.062	63	2	10	912	3.15552	
27435	2	1	0	63	4	6	912	3.15883	
27435	3	1	310.534	133	2	9	912	3.38281	
27435	4	1	73.9633	133	2	9	912	3.38807	
27435	5	1	52.9485	133	2	9	912	3.38939	
27435	6	1	98.4922	133	1	9	912	3.39085	
27437	1	1	0	74	4	1	912	3.42802	
27438	1	1	0	65	4	1	912	3.10691	
27441	1	1	0	110	4	9	912	3.26441	
27441	2	1	0	132	4	10	912	3.38737	
27443	1	1	0	46	4	1	912	3.12498	
27444	1	1	0	182	4	7	912	3.43385	
27446	1	1	0	12	4	1	912	3.15781	
27450	1	1	444.782	173	2	10	912	3.30063	
27450	2	1	43.1302	173	2	4	912	3.30331	
27450	3	1	0	173	4	2	912	3.3318	
27450	4	1	0	118	3	3	912	3.54098	
27450	5	1	0	118	4	3	912	3.559	
27452	1	1	662	48	1	8	912	3.24855	
27457	1	1	61.2491	147	2	3	912	3.5503	
27457	2	1	292.463	147	2	4	912	3.55765	
27457	3	1	0	147	4	4	912	3.5635	
27457	4	1	0	129	4	10	912	3.77997	
27464	1	1	320.806	126	2	7	912	3.55949	
27464	2	1	0	126	4	10	912	3.58094	
27465	1	1	0	79	4	7	912	3.52251	
27468	1	1	0	15	4	2	912	3.15525	
27469	1	1	0	68	4	1	912	3.10663	
27471	1	1	0	79	4	10	912	3.51649	
27473	1	1	0	35	4	5	912	3.4369	
27478	1	1	0	92	4	9	912	3.12062	
27483	1	1	0	30	4	1	912	3.14108	
27485	1	1	0	143	4	6	912	3.30153	
27485	2	1	0	160	4	9	912	3.3956	
27486	1	1	0	79	3	10	912	3.53955	
27486	2	1	0	79	4	10	912	3.5456	
27488	1	1	210.322	25	2	6	912	3.21063	
27488	2	1	63.0931	25	2	7	912	3.23831	
27488	3	1	0	25	4	7	912	3.24629	
27491	1	1	0	36	4	10	912	3.44799	
27493	1	1	0	162	4	10	912	3.48731	
27494	1	1	25.5533	126	2	6	912	3.56156	
27494	2	1	450.979	126	2	9	912	3.57686	
27494	3	1	0	126	4	4	912	3.58555	
27495	1	1	81.9961	124	2	5	912	3.51685	
27495	2	1	0	124	4	10	912	3.53578	
27497	1	1	0	10	4	8	912	3.25464	
27497	2	1	158.729	22	2	10	912	3.378	
27497	3	1	0	22	4	10	912	3.39094	
27503	1	1	0	92	4	5	912	3.12319	
27504	1	1	0	128	4	10	912	3.53868	
27506	1	1	0	50	4	1	912	3.38439	
27509	1	1	0	172	4	4	912	3.27359	
27509	2	1	0	185	4	5	912	3.33519	
27509	3	1	267.727	191	2	10	912	3.39962	
27509	4	1	0	191	4	10	912	3.42937	
27510	1	1	2.39899	95	2	9	912	3.24802	
27510	2	1	0	95	4	8	912	3.25305	
27518	1	1	0	61	4	3	912	3.25112	
27520	1	1	0	136	4	6	912	3.19248	
27520	2	1	449.352	168	2	8	912	3.43101	
27520	3	1	212.648	168	1	6	912	3.44531	
27523	1	1	0	114	4	1	912	3.1187	
27524	1	1	0	136	4	1	912	3.18952	
27524	2	1	276.463	168	2	1	912	3.43892	
27524	3	1	0	168	4	1	912	3.44336	
27524	4	1	0	128	4	1	912	3.65268	
27529	1	1	0	3	4	1	912	3.20625	
27529	2	1	0	37	4	3	912	3.44713	
27529	3	1	0	55	4	10	912	3.50169	
27530	1	1	79.1218	117	2	3	912	3.16193	
27530	2	1	19.9414	117	2	3	912	3.19874	
27530	3	1	23.7901	117	2	1	912	3.19988	
27530	4	1	0	117	4	1	912	3.20941	
27530	5	1	342.78	178	2	3	912	3.50216	
27530	6	1	196.366	178	1	3	912	3.51468	
27531	1	1	0	133	4	10	912	3.33728	
27534	1	1	0	157	4	5	912	3.21039	
27534	2	1	0	173	4	1	912	3.277	
27534	3	1	463.472	192	2	7	912	3.3986	
27534	4	1	0	192	3	7	912	3.41993	
27534	5	1	0	192	4	1	912	3.42096	
27534	6	1	77.4059	44	2	7	912	3.82422	
27534	7	1	0	44	4	6	912	3.84532	
27534	8	1	0	43	3	1	912	3.87831	
27534	9	1	0	43	4	1	912	3.88313	
27537	1	1	339.605	164	2	3	912	3.52939	
27537	2	1	322.395	164	1	4	912	3.53724	
27542	1	1	65.3011	126	2	1	912	3.55838	
27542	2	1	267.019	126	2	1	912	3.55955	
27542	3	1	0	126	4	7	912	3.56156	
27543	1	1	251.995	3	2	7	912	3.19667	
27543	2	1	0	3	4	1	912	3.22007	
27549	1	1	0	18	4	3	912	3.35567	
27552	1	1	14.3241	61	2	4	912	3.24974	
27552	2	1	380.651	61	2	4	912	3.25604	
27552	3	1	267.025	61	1	5	912	3.25705	
27557	1	1	0	116	4	7	912	3.1493	
27560	1	1	0	27	4	7	912	3.12316	
27562	1	1	0	10	4	2	912	3.26151	
27562	2	1	0	22	4	5	912	3.38822	
27563	1	1	48.7687	35	2	6	912	3.43014	
27563	2	1	0	35	4	7	912	3.45841	
27567	1	1	356.201	3	2	1	912	3.20201	
27567	2	1	0	3	4	1	912	3.21997	
27567	3	1	0	25	4	1	912	3.34885	
27567	4	1	129.857	41	2	8	912	3.38942	
27567	5	1	0	41	4	1	912	3.4157	
27571	1	1	321.87	121	2	6	912	3.40063	
27571	2	1	0	121	4	5	912	3.41236	
27573	1	1	0	74	4	2	912	3.41576	
27574	1	1	0	188	4	1	912	3.39519	
27576	1	1	0	35	4	10	912	3.43871	
27577	1	1	0	43	4	1	912	3.09691	
27577	2	1	0	104	4	5	912	3.53498	
27583	1	1	0	43	4	1	912	3.12554	
27592	1	1	0	61	4	10	912	3.25434	
27592	2	1	0	84	4	8	912	3.34396	
27593	1	1	0	136	4	1	912	3.20018	
27593	2	1	0	168	4	3	912	3.434	
27599	1	1	0	35	4	3	912	3.44233	
27602	1	1	0	128	4	5	912	3.54471	
27608	1	1	0	157	4	1	912	3.22294	
27608	2	1	376.133	189	2	5	912	3.45273	
27608	3	1	0	189	4	5	912	3.46017	
27609	1	1	0	25	4	10	912	3.23553	
27609	2	1	0	24	4	6	912	3.27102	
27610	1	1	0	189	4	7	912	3.44912	
27615	1	1	0	162	4	10	912	3.49493	
27616	1	1	0	21	4	9	912	3.3875	
27618	1	1	0	157	4	9	912	3.22954	
27618	2	1	0	173	3	5	912	3.27549	
27618	3	1	124.278	173	2	5	912	3.30388	
27618	4	1	0	173	4	5	912	3.30672	
27620	1	1	373.688	8	2	5	912	3.31719	
27620	2	1	0	8	4	10	912	3.33804	
27623	1	1	0	55	4	10	912	3.48772	
27625	1	1	0	68	4	3	912	3.11213	
27626	1	1	0	88	4	1	912	3.14461	
27632	1	1	0	12	4	5	912	3.15725	
27633	1	1	0	168	4	10	912	3.43186	
27637	1	1	0	3	4	7	912	3.1998	
27637	2	1	307.058	21	2	2	912	3.37525	
27637	3	1	0	21	4	1	912	3.37954	
27638	1	1	0	78	4	10	912	3.54267	
27645	1	1	0	172	4	4	912	3.27353	
27645	2	1	313.028	185	2	4	912	3.33505	
27645	3	1	0	185	4	2	912	3.36502	
27646	1	1	0	124	4	10	912	3.54431	
27649	1	1	466.858	110	2	3	912	3.24949	
27649	2	1	0	110	4	3	912	3.25128	
27650	1	1	49.2335	84	2	6	912	3.33216	
27650	2	1	37.7273	84	2	7	912	3.34872	
27650	3	1	0	84	4	7	912	3.36292	
27654	1	1	0	80	4	10	912	3.5158	
27657	1	1	0	110	4	3	912	3.24337	
27657	2	1	0	132	4	6	912	3.38081	
27659	1	1	0	88	4	1	912	3.14211	
27661	1	1	0	43	4	1	912	3.10156	
27662	1	1	0	104	4	7	912	3.54908	
27663	1	1	0	124	4	10	912	3.55475	
27664	1	1	0	164	4	5	912	3.5391	
27668	1	1	0	44	4	1	912	3.08504	
27668	2	1	0	103	4	2	912	3.55139	
27670	1	1	0	155	4	1	912	3.22075	
27670	2	1	0	182	4	9	912	3.44667	
27677	1	1	0	155	4	8	912	3.22705	
27677	2	1	0	171	4	5	912	3.27284	
27681	1	1	0	81	4	10	912	3.48731	
27682	1	1	0	79	4	5	912	3.52684	
27686	1	1	0	178	4	3	912	3.49946	
27689	1	1	0	138	4	1	912	3.16789	
27689	2	1	0	180	4	10	912	3.50317	
27692	1	1	0	36	4	6	912	3.4403	
27695	1	1	0	138	4	10	912	3.17811	
27695	2	1	0	191	4	2	912	3.41067	
27704	1	1	178.917	63	2	10	912	3.1706	
27704	2	1	303.062	63	2	7	912	3.17274	
27704	3	1	180.021	63	1	8	912	3.18465	
27705	1	1	0	182	4	10	912	3.44414	
27710	1	1	0	88	4	6	912	3.13546	
27717	1	1	0	101	4	8	912	3.54058	
27720	1	1	0	187	4	2	912	3.33781	
27720	2	1	455.855	188	2	4	912	3.39375	
27720	3	1	0	188	4	4	912	3.39763	
27725	1	1	0	61	4	4	912	3.24748	
27725	2	1	0	60	4	3	912	3.31302	
27726	1	1	0	103	4	10	912	3.5622	
27728	1	1	145.626	160	2	5	912	3.37124	
27728	2	1	0	160	4	5	912	3.38773	
27732	1	1	0	166	4	3	912	3.52233	
27742	1	1	0	18	4	8	912	3.33433	
27748	1	1	0	48	4	2	912	3.2574	
27748	2	1	0	50	4	3	912	3.3784	
27750	1	1	365.684	27	2	7	912	3.11645	
27750	2	1	36.7071	27	2	4	912	3.13236	
27750	3	1	0	27	4	2	912	3.14595	
27752	1	1	0	48	4	3	912	3.25795	
27753	1	1	0	55	4	8	912	3.48399	
27761	1	1	139.896	124	2	2	912	3.53174	
27761	2	1	0	124	4	2	912	3.53818	
27763	1	1	0	88	4	5	912	3.13366	
27764	1	1	0	88	4	1	912	3.14716	
27766	1	1	0	70	4	10	912	3.18908	
27767	1	1	0	116	4	6	912	3.14897	
27769	1	1	0	136	4	9	912	3.20301	
27769	2	1	461.427	168	2	10	912	3.42845	
27769	3	1	0	168	4	10	912	3.44712	
27773	1	1	0	41	4	10	912	3.25636	
27777	1	1	0	136	4	1	912	3.19418	
27777	2	1	0	168	4	2	912	3.42907	
27779	1	1	0	118	4	1	912	3.21693	
27783	1	1	84.3784	36	2	8	912	3.4437	
27783	2	1	0	36	4	10	912	3.44999	
27787	1	1	0	88	4	4	912	3.13736	
27789	1	1	0	108	4	6	912	3.37404	
27791	1	1	0	164	4	10	912	3.55551	
27796	1	1	0	187	4	6	912	3.33881	
27796	2	1	0	188	4	10	912	3.39704	
27799	1	1	0	45	4	1	912	3.08811	
27801	1	1	0	74	4	10	912	3.40585	
27802	1	1	0	99	4	3	912	3.48652	
27807	1	1	433.635	70	2	4	912	3.17203	
27807	2	1	0	70	4	6	912	3.18508	
27808	1	1	54.9967	46	2	8	912	3.10398	
27808	2	1	0	46	4	3	912	3.1087	
27808	3	1	0	74	4	10	912	3.45341	
27809	1	1	0	164	4	10	912	3.53465	
27814	1	1	137.826	44	2	8	912	3.09112	
